ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
11614085,JC174782,03/01/2008 12:01:00 AM,004XX E WATERSIDE DR,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0114,001,42,32,02,,,2008,03/18/2019 04:18:01 PM,,,,,,,,,,,
11297898,JB240703,07/07/2008 12:00:00 AM,040XX N ASHLAND AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,true,true,1912,019,47,6,17,,,2008,06/03/2019 04:14:23 PM,,,,,,,,,,,
11250184,JB177829,01/01/2008 12:01:00 AM,066XX S MAY ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,false,false,0724,007,17,68,02,,,2008,03/08/2018 03:55:51 PM,,,,,,,,,,,
10814019,JA111875,09/23/2008 12:00:00 PM,017XX E 67TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0332,003,5,43,11,,,2008,01/13/2017 03:54:40 PM,,,,,,,,,,,
11640668,JC206582,10/01/2008 02:40:00 PM,079XX S ALBANY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0835,008,18,70,11,,,2008,04/01/2019 04:21:13 PM,,,,,,,,,,,
11022124,JA352995,05/15/2008 12:01:00 AM,074XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0334,003,7,43,11,,,2008,07/19/2017 03:55:33 PM,,,,,,,,,,,
11263485,JB195315,03/29/2008 12:00:00 PM,052XX W MONTROSE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1623,016,45,15,11,,,2008,03/23/2018 03:55:00 PM,,,,,,,,,,,
11024239,JA354351,07/08/2008 07:00:00 AM,008XX E 53RD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0233,002,5,41,11,,,2008,07/20/2017 03:55:01 PM,,,,,,,,,,,
11281446,JB218251,12/30/2008 12:00:00 PM,085XX S MARQUETTE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0423,004,7,46,11,,,2008,04/11/2018 04:05:05 PM,,,,,,,,,,,
6201445,HP291469,04/20/2008 10:20:00 PM,069XX S WESTERN AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0832,008,17,66,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6267498,HP354708,05/24/2008 07:00:00 PM,037XX W LEXINGTON ST,0810,THEFT,OVER $500,STREET,false,false,1133,011,24,27,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
7227293,HR642621,06/09/2008 02:30:00 PM,010XX E 87TH ST,0890,THEFT,FROM BUILDING,OTHER,false,false,0412,004,8,44,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
8033558,HT265276,08/01/2008 02:00:00 PM,002XX E 69TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0322,003,6,69,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
11287936,JB227250,01/01/2008 09:00:00 AM,023XX N MARMORA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,2515,025,37,19,11,,,2008,04/18/2018 03:55:18 PM,,,,,,,,,,,
11292238,JB232414,02/05/2008 12:00:00 AM,062XX S MICHIGAN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,0311,003,20,40,02,,,2008,03/29/2019 04:05:05 PM,,,,,,,,,,,
10916475,JA229606,04/01/2008 10:40:00 PM,086XX S DORCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0412,004,8,45,11,,,2008,04/19/2017 03:53:51 PM,,,,,,,,,,,
10926686,JA241131,12/10/2008 12:01:00 AM,037XX W ARTHINGTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1133,011,24,29,11,,,2008,04/28/2017 03:58:42 PM,,,,,,,,,,,
11066128,JA404879,09/01/2008 12:00:00 AM,017XX N FRANCISCO AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,true,true,1421,014,1,24,02,,,2008,04/13/2019 03:55:48 PM,,,,,,,,,,,
10069627,HY258207,06/16/2008 12:01:00 AM,074XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0334,003,7,43,11,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
10099549,HY286286,01/01/2008 09:00:00 AM,003XX W OLD TOWN CT,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1821,018,27,8,11,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
10111611,HX505212,06/17/2008 12:01:00 AM,016XX W JONQUIL TER,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,false,2422,024,49,1,20,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
10122816,HY311916,12/10/2008 12:00:00 PM,085XX S ESCANABA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0423,004,10,46,11,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
11067342,JA406214,01/24/2008 05:25:00 PM,0000X E 101ST ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,false,false,0511,005,9,49,11,,,2008,08/26/2017 03:52:47 PM,,,,,,,,,,,
10959641,JA281202,09/01/2008 12:00:00 AM,115XX S LAFLIN ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,0524,005,34,53,02,,,2008,05/28/2017 03:48:39 PM,,,,,,,,,,,
10970137,JA294106,06/20/2008 05:00:00 PM,048XX W ARMITAGE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,false,false,2522,025,31,19,17,,,2008,06/06/2017 03:48:18 PM,,,,,,,,,,,
10971390,JA295259,04/01/2008 09:00:00 AM,060XX S WINCHESTER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0714,007,15,67,11,,,2008,06/14/2017 03:53:13 PM,,,,,,,,,,,
10984819,JA310561,06/17/2008 02:30:00 AM,078XX S EUCLID AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0414,004,8,43,06,,,2008,06/17/2017 03:52:27 PM,,,,,,,,,,,
10192512,HY379958,03/21/2008 12:01:00 AM,048XX W WASHINGTON BLVD,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,1532,015,28,25,02,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
10229772,HY417004,06/23/2008 11:00:00 AM,013XX W ARDMORE AVE,1195,DECEPTIVE PRACTICE,FINAN EXPLOIT-ELDERLY/DISABLED,RESIDENCE,false,false,2013,020,48,77,11,,,2008,09/10/2015 11:43:14 AM,,,,,,,,,,,
10272321,HY460319,06/24/2008 12:00:00 PM,062XX W MELROSE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1633,016,36,17,11,,,2008,10/17/2015 03:53:06 PM,,,,,,,,,,,
10308276,HY496838,08/01/2008 12:00:00 PM,037XX W WILSON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,false,false,1723,017,39,14,20,,,2008,11/11/2015 04:01:17 PM,,,,,,,,,,,
11010297,JA332872,06/21/2008 12:00:00 AM,053XX S MARSHFIELD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0932,009,16,61,20,,,2008,07/09/2017 03:51:20 PM,,,,,,,,,,,
11014093,JA343643,11/05/2008 12:00:00 PM,079XX S INGLESIDE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0624,006,8,44,11,,,2008,07/12/2017 03:55:18 PM,,,,,,,,,,,
10329253,HY520130,09/26/2008 10:00:00 AM,001XX S MASON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1513,015,29,25,11,,,2008,12/01/2015 04:00:36 PM,,,,,,,,,,,
11243260,JB166240,01/01/2008 12:01:00 AM,048XX W ARMITAGE AVE,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,2533,025,36,19,02,,,2008,12/19/2020 03:48:35 PM,,,,,,,,,,,
11271212,JB204486,01/01/2008 12:01:00 AM,022XX N KIMBALL AVE,0460,BATTERY,SIMPLE,RESIDENCE,false,true,1413,014,35,22,08B,,,2008,06/20/2019 04:14:52 PM,,,,,,,,,,,
11876226,JC491064,08/01/2008 12:00:00 AM,044XX W PARKER AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,false,2524,025,31,20,02,,,2008,10/30/2019 03:56:31 PM,,,,,,,,,,,
11407038,JB384416,07/01/2008 12:01:00 AM,069XX S JUSTINE ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,false,false,0734,007,16,67,02,,,2008,10/31/2019 03:50:03 PM,,,,,,,,,,,
7328944,HR418308,10/06/2008 12:00:00 AM,029XX N SPRINGFIELD AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,false,false,2523,025,30,21,02,,,2008,10/31/2019 03:50:03 PM,,,,,,,,,,,
11300032,JB243671,04/30/2008 12:01:00 AM,022XX S HAMLIN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,false,false,1013,010,22,30,11,,,2008,05/01/2018 03:58:00 PM,,,,,,,,,,,
12813046,JF379014,10/01/2008 12:00:00 AM,014XX N LATROBE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,2532,025,37,25,11,,,2008,09/02/2022 04:48:32 PM,,,,,,,,,,,
11882147,JC498178,11/04/2008 10:01:00 AM,016XX S Komensky ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1012,010,24,29,11,,,2008,11/05/2019 03:59:29 PM,,,,,,,,,,,
11305865,JB251418,11/28/2008 12:00:00 AM,006XX W MARQUETTE RD,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,0723,007,6,68,17,,,2008,05/06/2018 03:50:33 PM,,,,,,,,,,,
11308442,JB254079,01/01/2008 12:01:00 AM,061XX S MOODY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0812,008,23,64,11,,,2008,05/08/2018 03:56:32 PM,,,,,,,,,,,
11885016,JC501175,10/21/2008 12:00:00 AM,043XX S DEARBORN ST,1544,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,RESIDENCE,false,true,0215,002,3,38,17,,,2008,11/08/2019 03:49:29 PM,,,,,,,,,,,
11323428,JB274534,05/01/2008 07:00:00 AM,021XX S WASHTENAW AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,1023,010,28,30,02,,,2008,05/23/2018 04:05:40 PM,,,,,,,,,,,
11331909,JB285341,02/01/2008 12:05:00 PM,121XX S STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0532,005,9,53,11,,,2008,05/31/2018 03:57:28 PM,,,,,,,,,,,
11163570,JA530421,09/01/2008 09:00:00 PM,016XX N LUNA AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,2532,025,37,25,02,,,2008,06/04/2018 03:57:40 PM,,,,,,,,,,,
11336581,JB292124,12/01/2008 12:01:00 AM,024XX W 51ST ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,false,0923,009,14,63,02,,,2008,06/04/2018 04:01:50 PM,,,,,,,,,,,
11244269,JB167698,10/03/2008 12:00:00 AM,021XX W CULLERTON ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,APARTMENT,false,true,1234,012,25,31,17,,,2008,05/01/2019 04:21:00 PM,,,,,,,,,,,
11373734,JB341123,11/03/2008 01:20:00 PM,078XX S JEFFERY BLVD,0890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,0414,004,8,43,06,,,2008,07/09/2018 04:19:49 PM,,,,,,,,,,,
11345442,JB298741,01/01/2008 12:01:00 AM,118XX S EMERALD AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0524,005,34,53,20,,,2008,06/13/2018 04:15:47 PM,,,,,,,,,,,
11377055,JB345520,10/01/2008 12:00:00 AM,023XX W SCHOOL ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1921,019,32,5,11,,,2008,07/12/2018 03:56:08 PM,,,,,,,,,,,
11421354,JB402796,09/01/2008 12:00:00 AM,086XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,0632,006,6,44,11,,,2008,08/22/2018 04:19:05 PM,,,,,,,,,,,
11399267,JB374516,03/20/2008 09:00:00 AM,057XX S PRAIRIE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0232,002,20,40,11,,,2008,08/02/2018 03:53:00 PM,,,,,,,,,,,
6366512,HP444199,07/05/2008 10:00:00 AM,028XX N MONTCLARE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2511,025,36,18,08A,,,2008,04/15/2016 11:16:05 AM,,,,,,,,,,,
12813874,JF380066,01/01/2008 01:00:00 AM,037XX W 84TH PL,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0834,008,18,70,11,,,2008,09/03/2022 04:48:29 PM,,,,,,,,,,,
11417907,JB398425,07/22/2008 12:00:00 AM,054XX S DAMEN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,false,false,0932,009,16,61,11,,,2008,08/18/2018 03:57:27 PM,,,,,,,,,,,
11432411,JB417054,07/31/2008 12:00:00 AM,046XX S WHIPPLE ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0922,009,15,58,02,,,2008,10/25/2018 04:10:05 PM,,,,,,,,,,,
11885008,JC499742,02/22/2008 08:08:00 PM,060XX S MOBILE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,0812,008,13,64,17,,,2008,11/08/2019 03:49:29 PM,,,,,,,,,,,
11443309,JB431539,12/01/2008 06:15:00 PM,003XX N LOREL AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1523,015,28,25,11,,,2008,09/12/2018 04:05:26 PM,,,,,,,,,,,
11470731,JB467834,09/11/2008 12:00:00 AM,006XX W RANDOLPH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0121,001,27,28,11,,,2008,10/09/2018 04:03:49 PM,,,,,,,,,,,
11476318,JB474220,03/16/2008 12:00:00 AM,048XX S SEELEY AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,true,true,0931,009,15,61,02,,,2008,01/26/2019 04:02:53 PM,,,,,,,,,,,
11476757,JB475028,09/27/2008 12:00:00 PM,036XX N LINDER AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,false,true,1633,016,36,15,02,,,2008,10/25/2018 04:10:05 PM,,,,,,,,,,,
11480578,JB480233,07/16/2008 11:20:00 AM,022XX W MONROE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1223,012,27,28,11,,,2008,10/25/2018 04:10:05 PM,,,,,,,,,,,
11483956,JB485425,02/01/2008 07:00:00 AM,020XX W ADAMS ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1225,012,27,28,11,,,2008,10/25/2018 04:10:05 PM,,,,,,,,,,,
11485072,JB476074,10/15/2008 09:00:00 AM,061XX S WOLCOTT AVE,0810,THEFT,OVER $500,"SCHOOL, PUBLIC, BUILDING",false,false,0714,007,15,67,06,,,2008,10/24/2018 04:22:11 PM,,,,,,,,,,,
11498420,JB504394,08/17/2008 12:01:00 AM,082XX S LUELLA AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,false,0414,004,8,46,02,,,2008,11/06/2018 04:22:57 PM,,,,,,,,,,,
11541836,JB561603,07/01/2008 12:01:00 AM,082XX S EVANS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0631,006,6,44,11,,,2008,12/21/2018 04:10:16 PM,,,,,,,,,,,
11559552,JC108461,05/05/2008 12:00:00 AM,108XX S HOXIE AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,true,true,0434,004,10,51,17,,,2008,02/21/2019 04:06:02 PM,,,,,,,,,,,
11566555,JC116728,01/01/2008 12:01:00 AM,028XX S KENNETH AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,false,true,1031,010,22,30,02,,,2008,02/10/2019 03:56:51 PM,,,,,,,,,,,
11571107,JC121332,10/08/2008 09:55:00 AM,057XX S MENARD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0811,008,23,56,11,,,2008,01/23/2019 11:26:56 AM,,,,,,,,,,,
11574758,JC126508,02/01/2008 09:00:00 AM,041XX W 81ST ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0834,008,18,70,11,,,2008,01/24/2019 04:19:06 PM,,,,,,,,,,,
11576328,JC127616,10/01/2008 10:30:00 AM,015XX E 72ND ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0324,003,7,43,11,,,2008,01/25/2019 04:14:00 PM,,,,,,,,,,,
11577037,JC128298,01/24/2008 04:00:00 PM,047XX W MAYPOLE AVE,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,APARTMENT,false,false,1113,011,28,25,02,,,2008,01/26/2019 04:10:34 PM,,,,,,,,,,,
11505695,JB513667,09/01/2008 12:01:00 AM,058XX N ARTESIAN AVE,1754,OFFENSE INVOLVING CHILDREN,AGGRAVATED SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,2011,020,40,2,02,,,2008,12/04/2020 03:48:48 PM,,,,,,,,,,,
11578082,JC130219,01/21/2008 05:35:00 PM,056XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0715,007,15,67,11,,,2008,01/27/2019 04:09:33 PM,,,,,,,,,,,
11522272,JB535803,12/01/2008 01:00:00 PM,043XX W GLADYS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1131,011,28,26,11,,,2008,12/02/2018 04:09:26 PM,,,,,,,,,,,
11457000,JB449421,10/26/2008 12:01:00 AM,019XX N KILBOURN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,true,true,2533,025,36,20,02,,,2008,01/31/2019 04:11:34 PM,,,,,,,,,,,
11584616,JC139001,01/31/2008 02:00:00 PM,047XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,0224,002,3,38,11,,,2008,02/04/2019 04:25:57 PM,,,,,,,,,,,
11593784,JC149346,01/25/2008 08:45:00 PM,043XX W ROOSEVELT RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,false,false,1011,010,24,29,11,,,2008,02/13/2019 04:10:15 PM,,,,,,,,,,,
11594776,JC151288,08/01/2008 08:00:00 AM,044XX N ST LOUIS AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,1723,017,35,14,11,,,2008,02/14/2019 04:11:10 PM,,,,,,,,,,,
11595553,JC152100,12/01/2008 12:00:00 PM,073XX N SHERIDAN RD,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,false,false,2423,024,49,1,02,,,2008,02/15/2019 04:04:58 PM,,,,,,,,,,,
12676110,JF213686,04/20/2008 12:00:00 AM,053XX S KEELER AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,false,true,0815,008,23,62,02,,,2008,10/29/2022 04:51:53 PM,,,,,,,,,,,
11605389,JC163033,07/01/2008 10:00:00 PM,002XX N JUSTINE ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,OTHER,false,false,1215,012,27,28,02,,,2008,02/25/2019 04:30:21 PM,,,,,,,,,,,
11608288,JC166214,06/01/2008 12:01:00 AM,054XX S EVERETT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,0234,002,5,41,11,,,2008,02/28/2019 04:10:11 PM,,,,,,,,,,,
6615808,HP688163,11/17/2008 04:14:00 PM,078XX S RACINE AVE,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0612,006,17,71,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6641854,HP700568,11/24/2008 08:25:00 PM,026XX W LITHUANIAN PLAZA CT,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,0831,008,18,66,18,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6973730,HP755708,12/29/2008 11:15:00 AM,059XX W CHICAGO AVE,0460,BATTERY,SIMPLE,DEPARTMENT STORE,false,false,1511,015,29,25,08B,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6641653,HP714050,10/30/2008 12:00:00 PM,003XX W 31ST ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0924,009,11,34,26,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6680380,HP755435,12/29/2008 07:30:00 AM,033XX W DIVISION ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1121,011,26,23,08A,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
6724065,HP736911,12/16/2008 01:15:00 PM,056XX S STEWART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0711,007,3,68,18,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
7209238,HR624022,12/01/2008 12:00:00 AM,005XX E 75TH ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,false,false,0323,003,6,69,06,,,2008,08/17/2015 03:03:40 PM,,,,,,,,,,,
